stand,kanton,jahr,stufe,schultyp,geschlecht,staatsangehoerigkeit,traegerschaft,finanzierung,anzahl
2023-09-01,zh,2014,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,591
2023-09-01,zh,2014,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,810
2023-09-01,zh,2014,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,417
2023-09-01,zh,2014,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3487
2023-09-01,zh,2014,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,432
2023-09-01,zh,2014,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,722
2023-09-01,zh,2014,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,411
2023-09-01,zh,2014,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,31
2023-09-01,zh,2014,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,17
2023-09-01,zh,2014,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,15
2023-09-01,zh,2014,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,13
2023-09-01,zh,2014,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,41
2023-09-01,zh,2014,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,14
2023-09-01,zh,2014,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,39
2023-09-01,zh,2014,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,18
2023-09-01,zh,2014,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,633
2023-09-01,zh,2014,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,384
2023-09-01,zh,2014,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,12
2023-09-01,zh,2014,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,öffentlich,1
2023-09-01,zh,2014,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,133
2023-09-01,zh,2014,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,32
2023-09-01,zh,2014,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,693
2023-09-01,zh,2014,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,410
2023-09-01,zh,2014,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,öffentlich,2
2023-09-01,zh,2014,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,55
2023-09-01,zh,2014,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,9
2023-09-01,zh,2014,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,10670
2023-09-01,zh,2014,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,2292
2023-09-01,zh,2014,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4661
2023-09-01,zh,2014,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,796
2023-09-01,zh,2014,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2400
2023-09-01,zh,2014,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,255
2023-09-01,zh,2014,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,16705
2023-09-01,zh,2014,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,3592
2023-09-01,zh,2014,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2777
2023-09-01,zh,2014,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,561
2023-09-01,zh,2014,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1559
2023-09-01,zh,2014,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,190
2023-09-01,zh,2014,Tertiärstufe,Universitäre Hochschule,weiblich,Schweiz,öffentlich,öffentlich,12215
2023-09-01,zh,2014,Tertiärstufe,Universitäre Hochschule,weiblich,Ausland,öffentlich,öffentlich,2837
2023-09-01,zh,2014,Tertiärstufe,Universitäre Hochschule,männlich,Schweiz,öffentlich,öffentlich,9219
2023-09-01,zh,2014,Tertiärstufe,Universitäre Hochschule,männlich,Ausland,öffentlich,öffentlich,2085
2023-09-01,zh,2014,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,1246
2023-09-01,zh,2014,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,122
2023-09-01,zh,2014,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,3106
2023-09-01,zh,2014,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,369
2023-09-01,zh,2014,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,3766
2023-09-01,zh,2014,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,598
2023-09-01,zh,2014,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1840
2023-09-01,zh,2014,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,232
2023-09-01,zh,2014,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,2480
2023-09-01,zh,2014,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,286
2023-09-01,zh,2014,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,4315
2023-09-01,zh,2014,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,739
2023-09-01,zh,2014,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,öffentlich,9468
2023-09-01,zh,2014,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,öffentlich,1323
2023-09-01,zh,2014,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,privat,privat,604
2023-09-01,zh,2014,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,privat,privat,81
2023-09-01,zh,2014,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,öffentlich,7783
2023-09-01,zh,2014,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,öffentlich,939
2023-09-01,zh,2014,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,privat,privat,821
2023-09-01,zh,2014,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,privat,privat,121
2023-09-01,zh,2013,Primarstufe 1-2,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,9617
2023-09-01,zh,2013,Primarstufe 1-2,Volksschule,weiblich,Ausland,öffentlich,öffentlich,3276
2023-09-01,zh,2013,Primarstufe 1-2,Volksschule,weiblich,Schweiz,privat,privat,474
2023-09-01,zh,2013,Primarstufe 1-2,Volksschule,weiblich,Ausland,privat,privat,337
2023-09-01,zh,2013,Primarstufe 1-2,Volksschule,männlich,Schweiz,öffentlich,öffentlich,10604
2023-09-01,zh,2013,Primarstufe 1-2,Volksschule,männlich,Ausland,öffentlich,öffentlich,3554
2023-09-01,zh,2013,Primarstufe 1-2,Volksschule,männlich,Schweiz,privat,privat,491
2023-09-01,zh,2013,Primarstufe 1-2,Volksschule,männlich,Ausland,privat,privat,423
2023-09-01,zh,2013,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,18
2023-09-01,zh,2013,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,10
2023-09-01,zh,2013,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,21
2023-09-01,zh,2013,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,11
2023-09-01,zh,2013,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,43
2023-09-01,zh,2013,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,27
2023-09-01,zh,2013,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,50
2023-09-01,zh,2013,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,30
2023-09-01,zh,2013,Primarstufe 3-8,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,28222
2023-09-01,zh,2013,Primarstufe 3-8,Volksschule,weiblich,Ausland,öffentlich,öffentlich,9306
2023-09-01,zh,2013,Primarstufe 3-8,Volksschule,weiblich,Schweiz,privat,privat,1046
2023-09-01,zh,2013,Primarstufe 3-8,Volksschule,weiblich,Ausland,privat,privat,994
2023-09-01,zh,2013,Primarstufe 3-8,Volksschule,männlich,Schweiz,öffentlich,öffentlich,28823
2023-09-01,zh,2013,Primarstufe 3-8,Volksschule,männlich,Ausland,öffentlich,öffentlich,9604
2023-09-01,zh,2013,Primarstufe 3-8,Volksschule,männlich,Ausland,privat,öffentlich,1
2023-09-01,zh,2013,Primarstufe 3-8,Volksschule,männlich,Schweiz,privat,privat,1339
2023-09-01,zh,2013,Primarstufe 3-8,Volksschule,männlich,Ausland,privat,privat,1012
2023-09-01,zh,2013,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,114
2023-09-01,zh,2013,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,68
2023-09-01,zh,2013,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,166
2023-09-01,zh,2013,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,85
2023-09-01,zh,2013,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,2
2023-09-01,zh,2013,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,256
2023-09-01,zh,2013,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,128
2023-09-01,zh,2013,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,396
2023-09-01,zh,2013,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,247
2023-09-01,zh,2013,Primarstufe 3-8,Heim- und Sonderschule,männlich,Schweiz,privat,privat,3
2023-09-01,zh,2013,Primarstufe 3-8,Heim- und Sonderschule,männlich,Ausland,privat,privat,6
2023-09-01,zh,2013,Sekundarstufe I,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,11002
2023-09-01,zh,2013,Sekundarstufe I,Volksschule,weiblich,Ausland,öffentlich,öffentlich,3274
2023-09-01,zh,2013,Sekundarstufe I,Volksschule,weiblich,Ausland,privat,öffentlich,7
2023-09-01,zh,2013,Sekundarstufe I,Volksschule,weiblich,Schweiz,privat,privat,995
2023-09-01,zh,2013,Sekundarstufe I,Volksschule,weiblich,Ausland,privat,privat,466
2023-09-01,zh,2013,Sekundarstufe I,Volksschule,männlich,Schweiz,öffentlich,öffentlich,11895
2023-09-01,zh,2013,Sekundarstufe I,Volksschule,männlich,Ausland,öffentlich,öffentlich,3630
2023-09-01,zh,2013,Sekundarstufe I,Volksschule,männlich,Ausland,privat,öffentlich,26
2023-09-01,zh,2013,Sekundarstufe I,Volksschule,männlich,Schweiz,privat,privat,1358
2023-09-01,zh,2013,Sekundarstufe I,Volksschule,männlich,Ausland,privat,privat,578
2023-09-01,zh,2013,Sekundarstufe I,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,3312
2023-09-01,zh,2013,Sekundarstufe I,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,482
2023-09-01,zh,2013,Sekundarstufe I,Mittelschule,weiblich,Schweiz,privat,privat,130
2023-09-01,zh,2013,Sekundarstufe I,Mittelschule,weiblich,Ausland,privat,privat,21
2023-09-01,zh,2013,Sekundarstufe I,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,2717
2023-09-01,zh,2013,Sekundarstufe I,Mittelschule,männlich,Ausland,öffentlich,öffentlich,381
2023-09-01,zh,2013,Sekundarstufe I,Mittelschule,männlich,Schweiz,privat,privat,148
2023-09-01,zh,2013,Sekundarstufe I,Mittelschule,männlich,Ausland,privat,privat,44
2023-09-01,zh,2013,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,76
2023-09-01,zh,2013,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,51
2023-09-01,zh,2013,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,140
2023-09-01,zh,2013,Sekundarstufe I,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,62
2023-09-01,zh,2013,Sekundarstufe I,Heim- und Sonderschule,weiblich,Schweiz,privat,privat,5
2023-09-01,zh,2013,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,131
2023-09-01,zh,2013,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,63
2023-09-01,zh,2013,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,308
2023-09-01,zh,2013,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,127
2023-09-01,zh,2013,Sekundarstufe I,Heim- und Sonderschule,männlich,Schweiz,privat,privat,15
2023-09-01,zh,2013,Sekundarstufe I,Heim- und Sonderschule,männlich,Ausland,privat,privat,4
2023-09-01,zh,2013,Sekundarstufe II,Mittelschule,weiblich,Schweiz,öffentlich,öffentlich,4634
2023-09-01,zh,2013,Sekundarstufe II,Mittelschule,weiblich,Ausland,öffentlich,öffentlich,566
2023-09-01,zh,2013,Sekundarstufe II,Mittelschule,weiblich,Schweiz,privat,privat,813
2023-09-01,zh,2013,Sekundarstufe II,Mittelschule,weiblich,Ausland,privat,privat,430
2023-09-01,zh,2013,Sekundarstufe II,Mittelschule,männlich,Schweiz,öffentlich,öffentlich,3475
2023-09-01,zh,2013,Sekundarstufe II,Mittelschule,männlich,Ausland,öffentlich,öffentlich,453
2023-09-01,zh,2013,Sekundarstufe II,Mittelschule,männlich,Schweiz,privat,privat,673
2023-09-01,zh,2013,Sekundarstufe II,Mittelschule,männlich,Ausland,privat,privat,438
2023-09-01,zh,2013,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,32
2023-09-01,zh,2013,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,17
2023-09-01,zh,2013,Sekundarstufe II,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,32
2023-09-01,zh,2013,Sekundarstufe II,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,12
2023-09-01,zh,2013,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,40
2023-09-01,zh,2013,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,20
2023-09-01,zh,2013,Sekundarstufe II,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,46
2023-09-01,zh,2013,Sekundarstufe II,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,19
2023-09-01,zh,2013,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,öffentlich,öffentlich,635
2023-09-01,zh,2013,Sekundarstufe II,Brückenangebot,weiblich,Ausland,öffentlich,öffentlich,405
2023-09-01,zh,2013,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,öffentlich,12
2023-09-01,zh,2013,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,öffentlich,1
2023-09-01,zh,2013,Sekundarstufe II,Brückenangebot,weiblich,Schweiz,privat,privat,175
2023-09-01,zh,2013,Sekundarstufe II,Brückenangebot,weiblich,Ausland,privat,privat,50
2023-09-01,zh,2013,Sekundarstufe II,Brückenangebot,männlich,Schweiz,öffentlich,öffentlich,603
2023-09-01,zh,2013,Sekundarstufe II,Brückenangebot,männlich,Ausland,öffentlich,öffentlich,429
2023-09-01,zh,2013,Sekundarstufe II,Brückenangebot,männlich,Schweiz,privat,privat,68
2023-09-01,zh,2013,Sekundarstufe II,Brückenangebot,männlich,Ausland,privat,privat,10
2023-09-01,zh,2013,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,öffentlich,öffentlich,10620
2023-09-01,zh,2013,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,öffentlich,öffentlich,2170
2023-09-01,zh,2013,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,öffentlich,4953
2023-09-01,zh,2013,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,öffentlich,838
2023-09-01,zh,2013,Sekundarstufe II,Berufsfachschule,weiblich,Schweiz,privat,privat,2588
2023-09-01,zh,2013,Sekundarstufe II,Berufsfachschule,weiblich,Ausland,privat,privat,286
2023-09-01,zh,2013,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,öffentlich,öffentlich,16601
2023-09-01,zh,2013,Sekundarstufe II,Berufsfachschule,männlich,Ausland,öffentlich,öffentlich,3516
2023-09-01,zh,2013,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,öffentlich,2900
2023-09-01,zh,2013,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,öffentlich,582
2023-09-01,zh,2013,Sekundarstufe II,Berufsfachschule,männlich,Schweiz,privat,privat,1590
2023-09-01,zh,2013,Sekundarstufe II,Berufsfachschule,männlich,Ausland,privat,privat,195
2023-09-01,zh,2013,Tertiärstufe,Universitäre Hochschule,weiblich,Schweiz,öffentlich,öffentlich,12243
2023-09-01,zh,2013,Tertiärstufe,Universitäre Hochschule,weiblich,Ausland,öffentlich,öffentlich,2722
2023-09-01,zh,2013,Tertiärstufe,Universitäre Hochschule,männlich,Schweiz,öffentlich,öffentlich,9328
2023-09-01,zh,2013,Tertiärstufe,Universitäre Hochschule,männlich,Ausland,öffentlich,öffentlich,2094
2023-09-01,zh,2013,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,öffentlich,öffentlich,1104
2023-09-01,zh,2013,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,öffentlich,öffentlich,123
2023-09-01,zh,2013,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,öffentlich,3144
2023-09-01,zh,2013,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,öffentlich,394
2023-09-01,zh,2013,Tertiärstufe,Höhere Berufsbildung,weiblich,Schweiz,privat,privat,3535
2023-09-01,zh,2013,Tertiärstufe,Höhere Berufsbildung,weiblich,Ausland,privat,privat,880
2023-09-01,zh,2013,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,öffentlich,öffentlich,1829
2023-09-01,zh,2013,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,öffentlich,öffentlich,225
2023-09-01,zh,2013,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,öffentlich,2694
2023-09-01,zh,2013,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,öffentlich,382
2023-09-01,zh,2013,Tertiärstufe,Höhere Berufsbildung,männlich,Schweiz,privat,privat,3879
2023-09-01,zh,2013,Tertiärstufe,Höhere Berufsbildung,männlich,Ausland,privat,privat,933
2023-09-01,zh,2013,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,öffentlich,öffentlich,9162
2023-09-01,zh,2013,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,öffentlich,öffentlich,1313
2023-09-01,zh,2013,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Schweiz,privat,privat,660
2023-09-01,zh,2013,Tertiärstufe,Fachhochschule und pädagogische Hochschule,weiblich,Ausland,privat,privat,100
2023-09-01,zh,2013,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,öffentlich,öffentlich,7557
2023-09-01,zh,2013,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,öffentlich,öffentlich,993
2023-09-01,zh,2013,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Schweiz,privat,privat,843
2023-09-01,zh,2013,Tertiärstufe,Fachhochschule und pädagogische Hochschule,männlich,Ausland,privat,privat,125
2023-09-01,zh,2012,Primarstufe 1-2,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,9435
2023-09-01,zh,2012,Primarstufe 1-2,Volksschule,weiblich,Ausland,öffentlich,öffentlich,3178
2023-09-01,zh,2012,Primarstufe 1-2,Volksschule,weiblich,Schweiz,privat,privat,448
2023-09-01,zh,2012,Primarstufe 1-2,Volksschule,weiblich,Ausland,privat,privat,364
2023-09-01,zh,2012,Primarstufe 1-2,Volksschule,männlich,Schweiz,öffentlich,öffentlich,10180
2023-09-01,zh,2012,Primarstufe 1-2,Volksschule,männlich,Ausland,öffentlich,öffentlich,3436
2023-09-01,zh,2012,Primarstufe 1-2,Volksschule,männlich,Schweiz,privat,privat,477
2023-09-01,zh,2012,Primarstufe 1-2,Volksschule,männlich,Ausland,privat,privat,378
2023-09-01,zh,2012,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,27
2023-09-01,zh,2012,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,14
2023-09-01,zh,2012,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Schweiz,privat,öffentlich,26
2023-09-01,zh,2012,Primarstufe 1-2,Heim- und Sonderschule,weiblich,Ausland,privat,öffentlich,14
2023-09-01,zh,2012,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,öffentlich,öffentlich,49
2023-09-01,zh,2012,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,öffentlich,öffentlich,26
2023-09-01,zh,2012,Primarstufe 1-2,Heim- und Sonderschule,männlich,Schweiz,privat,öffentlich,50
2023-09-01,zh,2012,Primarstufe 1-2,Heim- und Sonderschule,männlich,Ausland,privat,öffentlich,38
2023-09-01,zh,2012,Primarstufe 3-8,Volksschule,weiblich,Schweiz,öffentlich,öffentlich,27953
2023-09-01,zh,2012,Primarstufe 3-8,Volksschule,weiblich,Ausland,öffentlich,öffentlich,9112
2023-09-01,zh,2012,Primarstufe 3-8,Volksschule,weiblich,Schweiz,privat,privat,1067
2023-09-01,zh,2012,Primarstufe 3-8,Volksschule,weiblich,Ausland,privat,privat,931
2023-09-01,zh,2012,Primarstufe 3-8,Volksschule,männlich,Schweiz,öffentlich,öffentlich,28778
2023-09-01,zh,2012,Primarstufe 3-8,Volksschule,männlich,Ausland,öffentlich,öffentlich,9485
2023-09-01,zh,2012,Primarstufe 3-8,Volksschule,männlich,Schweiz,privat,privat,1382
2023-09-01,zh,2012,Primarstufe 3-8,Volksschule,männlich,Ausland,privat,privat,966
2023-09-01,zh,2012,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Schweiz,öffentlich,öffentlich,118
2023-09-01,zh,2012,Primarstufe 3-8,Heim- und Sonderschule,weiblich,Ausland,öffentlich,öffentlich,70
